,Uid,nrcs_DtoBrock,nrcs_FloodFreq,nrcs_septic_dominant,nrcs_septic_least,nrcs_septic_most,nrcs_ksat_hi,nrcs_ksat_lo,nrcs_ksat_rep,nrcs_rockFrag3in
21862,-158.05683_21.65011,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21863,-158.14131_21.58282,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21864,-158.15158_21.58036,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21865,-157.91518_21.62097,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21866,-158.11106_21.57973,,Occasional,Very limited,Very limited,Very limited,91.74,9.170000000000002,46.5,87.5
21867,-158.14888_21.44399,,Rare,Very limited,Very limited,Very limited,2.8200000000000003,0.215,1.5,95.0
21868,-158.11171_21.58674,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21869,-158.11143_21.58704,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21870,-157.91619_21.62263,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21871,-158.10615_21.59217,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21872,-158.10521_21.59175,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21873,-158.10408_21.59170,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21874,-158.11636_21.55190,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.0,4.23,9.0,98.75
21875,-157.74421_21.33829,,Occasional,Very limited,Very limited,Very limited,91.74,9.17,46.5,87.5
21876,-158.05955_21.65376,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21877,-157.83233_21.31210,,None,Very limited,Very limited,Very limited,329.0933333333333,56.45333333333333,192.33333333333331,58.33333333333334
21878,-158.09902_21.59147,0.0,None,Very limited,Not rated,Very limited,4.946666666666667,1.4233333333333331,3.1466666666666665,31.66666666666667
21879,-157.83856_21.45753,152.0,Rare,Somewhat limited,Somewhat limited,Somewhat limited,9.473333333333334,0.9466666666666668,5.406666666666666,58.33333333333334
21880,-158.00354_21.31394,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21881,-157.89909_21.60290,,None,Not rated,Not rated,Not rated,,,,
21882,-158.04959_21.66603,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21883,-158.03740_21.67604,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21884,-158.12255_21.57210,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21885,-157.89440_21.59303,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21886,-157.91276_21.61165,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21887,-158.12042_21.56813,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21888,-158.00608_21.32265,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21889,-157.80043_21.38778,,None,Very limited,Very limited,Very limited,28.055,2.8200000000000003,15.0,91.25
21890,-158.11376_21.58867,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21891,-158.09743_21.30625,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21892,-157.91494_21.60839,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21893,-158.12685_21.58154,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21894,-158.12643_21.58189,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21895,-157.91303_21.61239,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,90.0
21896,-157.88918_21.58772,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21897,-157.84988_21.55134,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21898,-158.10532_21.57764,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.0,4.23,9.0,98.75
21899,-157.90763_21.39229,,None,Very limited,Very limited,Very limited,7.76,0.71,3.85,97.5
21900,-158.12735_21.57716,76.0,Occasional,Very limited,Very limited,Very limited,9.473333333333334,2.8266666666666667,6.073333333333332,65.0
21901,-157.85992_21.55740,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21902,-158.15365_21.57542,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21903,-157.82160_21.41259,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21904,-158.04664_21.66910,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21905,-158.06203_21.64703,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21906,-158.22994_21.48175,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21907,-157.85644_21.55676,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21908,-158.02888_21.49996,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21909,-158.03089_21.68113,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21910,-158.06210_21.64611,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21911,-157.91315_21.61026,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21912,-157.92643_21.64750,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21913,-157.84705_21.54665,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21914,-158.03610_21.67614,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21915,-157.84422_21.31747,,None,Very limited,Very limited,Very limited,329.0933333333333,56.45333333333333,192.33333333333331,58.33333333333334
21916,-157.79766_21.25743,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21917,-158.10369_21.58777,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21918,-157.85228_21.49598,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21919,-158.02614_21.64562,,None,Somewhat limited,Somewhat limited,Somewhat limited,28.055,2.8200000000000003,15.43,96.25
21920,-157.85225_21.46037,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21921,-158.11721_21.31808,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21922,-157.85476_21.55458,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21923,-157.81816_21.41641,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21924,-158.00478_21.31423,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21925,-157.84153_21.53883,,Frequent,Very limited,Very limited,Very limited,42.0,14.11,28.0,0.0
21926,-158.12515_21.56431,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21927,-157.91453_21.61027,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21928,-157.85221_21.45082,,Frequent,Very limited,Very limited,Very limited,14.0,3.7600000000000007,8.666666666666668,97.5
21929,-158.08828_21.61617,,Frequent,Very limited,Very limited,Very limited,141.0,42.34,92.0,85.0
21930,-158.06300_21.64519,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21931,-157.84661_21.54901,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21932,-158.05293_21.64835,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21933,-158.11989_21.56684,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21934,-157.85172_21.55428,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21935,-158.14509_21.38014,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21936,-158.00065_21.32263,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21937,-158.09919_21.30730,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21938,-158.10247_21.31008,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
21939,-157.88441_21.57813,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21940,-157.90510_21.60352,,Occasional,Very limited,Very limited,Very limited,357.0850000000001,46.3275,201.2,70.625
21941,-157.84600_21.47067,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21942,-157.84770_21.55022,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21943,-157.87520_21.56773,,Occasional,Very limited,Very limited,Very limited,357.0850000000001,46.3275,201.2,70.625
21944,-158.16287_21.46675,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.0,4.23,9.0,98.75
21945,-157.84179_21.44801,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21946,-158.21233_21.57401,0.0,None,Very limited,Not rated,Very limited,4.946666666666667,1.4233333333333331,3.1466666666666665,31.66666666666667
21947,-157.85128_21.55402,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21948,-157.87096_21.55326,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
21949,-157.84935_21.45156,,Frequent,Very limited,Very limited,Very limited,14.0,3.7600000000000007,8.666666666666668,97.5
21950,-158.16070_21.44551,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
21951,-158.11074_21.56931,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21952,-158.04911_21.66643,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21953,-157.81678_21.41885,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21954,-158.11989_21.56700,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21955,-158.15179_21.44234,,Rare,Very limited,Very limited,Very limited,2.8200000000000003,0.215,1.5,95.0
21956,-157.73768_21.36201,,None,Very limited,Very limited,Very limited,9.585,1.22,5.316666666666666,86.16666666666669
21957,-158.24005_21.56243,0.0,None,Very limited,Not rated,Very limited,9.51625,1.0675,5.0475,25.0
21958,-157.81836_21.41882,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21959,-158.03140_21.68094,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,90.83333333333331
21960,-158.20000_21.46692,,None,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333334,66.66666666666667
21961,-158.15161_21.57673,,Occasional,Very limited,Very limited,Very limited,357.0850000000001,46.3275,201.2,70.625
21962,-158.12501_21.58187,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21963,-158.12570_21.56756,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21964,-158.15458_21.57718,,Rare,Very limited,Somewhat limited,Very limited,45.993,6.9835,26.0875,91.2875
21965,-157.84713_21.47040,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21966,-157.91986_21.62371,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
21967,-158.15522_21.57884,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21968,-157.82988_21.44013,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
21969,-158.05332_21.64562,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21970,-158.03845_21.64341,,None,Very limited,Very limited,Very limited,7.76,0.71,3.85,97.5
21971,-157.67842_21.32398,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21972,-158.11609_21.58693,74.0,None,Very limited,Very limited,Very limited,23.33333333333333,3.1533333333333338,6.666666666666668,65.83333333333333
21973,-157.73855_21.34017,,None,Very limited,Very limited,Very limited,10.179666666666668,1.2706666666666668,5.502222222222222,92.38888888888891
21974,-157.91966_21.63690,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21975,-158.12626_21.58155,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21976,-157.92061_21.62433,,Occasional,Very limited,Very limited,Very limited,357.0850000000001,46.3275,201.2,70.625
21977,-157.91850_21.64005,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21978,-158.03787_21.67897,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21979,-158.11489_21.58850,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21980,-157.69745_21.33581,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21981,-157.90090_21.59667,,Occasional,Very limited,Very limited,Very limited,3.7916666666666665,0.30666666666666664,2.166666666666667,99.16666666666669
21982,-158.12554_21.56342,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21983,-158.03594_21.67922,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
21984,-157.74389_21.42572,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
21985,-158.10744_21.59051,,Occasional,Very limited,Very limited,Very limited,14.0,4.23,9.0,95.0
21986,-157.90606_21.60197,,Occasional,Very limited,Very limited,Very limited,357.0850000000001,46.3275,201.2,70.625
21987,-157.69610_21.33357,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21988,-157.82952_21.31166,,Occasional,Very limited,Very limited,Very limited,91.74,9.17,46.5,87.5
21989,-158.13793_21.37176,,Rare,Very limited,Very limited,Very limited,77.555,23.285000000000004,49.5,91.25
21990,-158.03859_21.67765,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
21991,-157.85472_21.55517,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
21992,-157.90880_21.39293,0.0,None,Very limited,Not rated,Very limited,4.946666666666667,1.4233333333333331,3.1466666666666665,31.66666666666667
21993,-158.03854_21.64553,,None,Very limited,Very limited,Very limited,32.78,7.5233333333333325,20.0,85.83333333333333
21994,-158.12660_21.56316,,Rare,Very limited,Very limited,Very limited,9.17,2.325,5.65,97.5
21995,-158.05188_21.64537,,None,Somewhat limited,Somewhat limited,Somewhat limited,14.11,2.8200000000000003,8.085,100.0
21996,-158.03803_21.67105,0.0,None,Very limited,Not rated,Very limited,4.7675,1.1725,2.935,50.0
21997,-158.04991_21.65106,,None,Very limited,Very limited,Very limited,14.11,2.8200000000000003,8.085,100.0
21998,-157.73456_21.34542,,Frequent,Very limited,Very limited,Very limited,14.036666666666667,2.35,7.666666666666668,95.33333333333331
21999,-158.16271_21.44292,,Rare,Very limited,Very limited,Very limited,2.35,0.14666666666666667,1.2333333333333332,91.0
22000,-158.08880_21.61567,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
22001,-157.84848_21.54858,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
22002,-157.84791_21.54859,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
22003,-158.10851_21.57703,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
22004,-157.85033_21.46151,,None,Very limited,Very limited,Very limited,16.820000000000004,2.02,9.266666666666667,94.16666666666669
22005,-158.00086_21.32737,48.0,Rare,Very limited,Somewhat limited,Very limited,29.05666666666667,3.8516666666666666,16.39666666666667,76.45833333333333
22006,-157.73170_21.33567,,None,Very limited,Very limited,Very limited,23.285000000000004,2.325,12.65,98.75
22007,-157.77322_21.37434,,None,Very limited,Very limited,Very limited,9.585,1.22,5.316666666666666,92.33333333333331
22008,-158.20196_21.46798,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
22009,-158.06840_21.63755,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,88.75
22010,-157.85227_21.46454,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
22011,-158.04443_21.67125,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
22012,-158.10973_21.29988,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
22013,-157.85145_21.49705,,None,Very limited,Very limited,Very limited,9.17,2.325,5.65,96.25
22014,-157.91578_21.61849,,Occasional,Very limited,Very limited,Very limited,108.20666666666666,10.816666666666668,54.33333333333334,91.66666666666669
22015,-157.80058_21.27602,,None,Very limited,Very limited,Very limited,9.115,2.8200000000000003,5.75,100.0
22016,-157.84291_21.54216,,Rare,Very limited,Very limited,Very limited,91.5,28.17,60.0,87.5
22017,-157.70246_21.33996,,Rare,Very limited,Very limited,Very limited,141.0,42.34,92.0,86.66666666666669
22018,-158.11921_21.32049,0.0,Rare,Not rated,Not rated,Very limited,91.5,21.875,57.0,50.0
22019,-158.03708_21.67637,,None,Very limited,Very limited,Very limited,9.17,1.41,4.75,95.0
